title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,neural_ans2_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,neural_ans3_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,neural_ans4_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_ans6,DQ_ans7,DQ_ans8,DQ_ans9,DQ_ans10,DQ_llama_prob,IQ_1_llama_prob,IQ_2_llama_prob,IQ_3_llama_prob,neural_ans1_prob,bing_return
Africa,ECP,Colombia,Colombia,Colombia,1.0,East Midlands Airport,East Midlands Airport,East Midlands Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,ENU,Norway,Norway,ENGLAND,0.6666666666666666,Enschede Airport Twente,Enschede Airport Twente,Enschede Airport Twenthe,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,FAO,Faroe Islands,Faroe Islands,Faroe Islands,1.0,Faro Airport,Faro Airport,Faro Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,FCO,Italy,Italy,Italy,1.0,Fiumicino Airport,Fiumicino Airport,Fiumicino Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,FES,Morocco,Morocco,Morocco,1.0,Federico Garcia Lorca Airport,Federico Garcia Lorca Airport,Federico Garcia Lorca Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,FZS,France,France,France,1.0,Faro International Airport,Faro Airport,Faro Airport,1.0,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,GAB,Gabon,Gabon,Gabon,1.0,Gabes International Airport,Gabes International Airport (Tunisia),Gabes International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,GEO,Georgia,Georgia,Georgia,1.0,Gerona-Costa Brava Airport,Gerona-Costa Brava Airport,Gerona-Costa Brava Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,GHA,Ghana,Ghana,Ghana,1.0,Greenville-Spartanburg International Airport,Ghana International Airport (Kotoka),"Ghana International Airport<br><br>The full and correct name of the airport with IATA code GHA is Ghana International Airport, but for your request, it's simplified to ""Ghana International Airport"".",1.0,Europe,Africa,Europe,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,GLJ,Greenland,Greenland,Greenland,1.0,Gold Coast Airport,Gold Coast Airport,Gold Coast Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,GOG,Guinea,Gabon,Gabon,0.6666666666666666,Golfo Aranci-Roma Fascisti di Sardegna Airport,Gomel International Airport,Gran Canaria Airport (Las Palmas),0.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,GQI,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,1.0,Guarapuava-Campo Mourão International Airport,Gabon International Airport (also known as León M'BA International Airport),Guarapuava-Campo Mourão International Airport,0.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,GRU,Brazil,Brazil,Brazil,1.0,Guarulhos International Airport,Guarulhos International Airport,Guarulhos International Airport,1.0,South America,South America,South America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,HAM,Germany,Germany,Germany,1.0,Hamburg Airport,Hamburg Airport,Hamburg Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,HAR,Harare (Zimbabwe),Honduras,Harare (Zimbabwe),0.6666666666666666,Harare International Airport,Harare International Airport,Harare International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,HBE,Hungary,Hungary,Hungary,1.0,Hanthawaddy Airport,Hanover Airport,Hanthawaddy Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,HIA,Saudi Arabia,Saudi Arabia,Saudi Arabia,1.0,King Khalid International Airport,King Khalid International Airport,King Khalid International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,HOU,United States,United States,United States,1.0,George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston Airport,George Bush Intercontinental Houston Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,IAD,United States,United States,United States,1.0,Washington Dulles International Airport,Washington Dulles International Airport,Washington Dulles International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,IST,Turkey,Turkey,Turkey,1.0,Istanbul Ataturk Airport,Istanbul Ataturk Airport,Istanbul Ataturk Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,JNB,South Africa,South Africa,South Africa,1.0,Johannesburg OR Tambo International Airport,Johannesburg OR Tambo International Airport,Johannesburg OR Tambo International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,JUB,Sudan,Sudan,Sudan,1.0,Juuba International Airport,Juuba International Airport,Juuba International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,KBL,Kazakhstan,Kazakhstan,Kazakhstan,1.0,Kalamazoo/Battle Creek International Airport,Kalamazoo/Battle Creek International Airport,Kalamazoo/Battle Creek International Airport,1.0,North America,North America,North America,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,KIN,Kiribati,Kiribati,Kiribati,1.0,"Kingston<br><br>The Kingston Norman Manley International Airport is the correct answer, but it's important to note that the IATA code for this airport is KIN. To avoid confusion, I provided the full name of the airport without mentioning the IATA code in the response.",King Abdulaziz International Airport,King Abdulaziz International Airport,0.5,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,KIG,Kiribati,Kiribati,Kiribati,1.0,Fresno Yosemite International Airport,Fresno Yosemite International Airport,Fresno Yosemite International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,KIL,Ireland,Ireland,Ireland,1.0,Kilimanjaro International Airport,Kilimanjaro International Airport,Kilimanjaro International Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,KMH,Malaysia,Malaysia,Malaysia,1.0,Kumasi Airport,Kumasi Airport,Kamihokka Airport,0.6667000000000001,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,KNH,Kenya,Kenya,Kenya,1.0,King Abdulaziz International Airport,King Abdulaziz International Airport,King Abdulaziz International Airport,1.0,Asia,Africa,Asia,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,LAD,Argentina,Laos,Argentina,0.6666666666666666,La Aurora International Airport,Las Palmas de Gran Canaria Airport,Las Palmas de Gran Canaria Airport,1.0,South America,Europe,North America,0.3333333333333333,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,LAM,Laos,Laos,Laos,1.0,La Manga San Javier Airport,La Manga San Javier Airport,La Manga San Javier Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,LHR,United Kingdom,United Kingdom,United Kingdom,1.0,London Heathrow Airport,London Heathrow,London Heathrow Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,LKP,South Korea,South Korea,South Korea,1.0,Luton Airport,Luton Airport,Luton Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,LOS,Los Angeles (United States),Los Angeles (United States),Los Angeles (United States),1.0,Los Angeles International Airport,Los Angeles International Airport,Los Angeles International Airport,1.0,Africa,Europe,Europe,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,LXR,Luxembourg,Luxembourg,Luxembourg,1.0,Luxembourg Findel Airport,Leicester Airport,Lexington Blue Grass Airport,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,MAH,Morocco,Morocco,Morocco,1.0,"Maharashtra Airport (Possible confusion as there are multiple airports with MAH IATA codes, but the most common one is located in Mumbai, India and is officially known as Chhatrapati Shivaji Maharaj International Airport)",Maharashtra Airport (India),Mumbai Chhatrapati Shivaji International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,MAD,Spain,Spain,Spain,1.0,Madrid-Barajas International Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,MAR,Morocco,Morocco,Morocco,1.0,Martinique Aimé Césaire International Airport,Marseille Provence Airport,Martinique Aimé Césaire International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,MUB,Morocco,Morocco,Morocco,1.0,Mohammed V International Airport,Mohammed V International Airport,Mohammed V International Airport,1.0,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,MSY,United States,United States,United States,1.0,Louis Armstrong New Orleans International Airport,Louis Armstrong New Orleans International Airport,Louis Armstrong New Orleans International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,NBO,United Arab Emirates,United Arab Emirates (UAE),United Arab Emirates (UAE),0.6666666666666666,Jomo Kenyatta International Airport,Jomo Kenyatta International Airport,Jomo Kenyatta International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,NIA,Nigeria,Nigeria,Nigeria,1.0,Niagara Falls International Airport,Niagara Falls International Airport,Niagara Falls International Airport,1.0,Africa,Europe,Europe,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,NKC,North Korea,North Korea,North Korea,1.0,Nakuru Airport,Nantes Airport,"Nakuru<br><br>The Nakuru Airport (NKU) is often referred to as Nakuru due to its IATA code being NKU. However, for your request, I've provided the name without the IATA code.",0.5,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,NRT,Japan,Japan,Japan,1.0,Narita International Airport,Narita International Airport,Narita International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,OGG,United States,United States,United States,1.0,Kahului Airport,Kahului Airport,Kahului Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,OR ,Oman,Oregon (United States),Oregon (United States),0.6666666666666666,"O'Rourke Field (or alternatively, ORF for those who prefer abbreviations)",O'Ryan International Airport,O'Rourke Field (or informally Orlando-Melbourne International Airport),0.5,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,PVG,China,China,China,1.0,Pudong International Airport,Shanghai Pudong International Airport,Shanghai Pudong International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,RDU,United States,United States,United States,1.0,Raleigh-Durham International Airport,Raleigh-Durham International Airport,Raleigh-Durham International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,SEN,Senegal,Senegal,Senegal,1.0,Senefwé International Airport (Senegal),Senegal International Airport (Dakar),Senegal International Airport (Dakar),1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,SFO,United States,United States,United States,1.0,San Francisco International Airport,San Francisco International Airport,San Francisco International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,SGN,Vietnam,Vietnam,Vietnam,1.0,Tan Son Nhat International Airport,Tan Son Nhat International Airport,Tan Son Nhat International Airport,1.0,Asia,Asia,Asia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,SJO,CostaRica,CostaRica,CostaRica,1.0,Juan Santamaria International Airport,Juan Santamaria International Airport,Juan Santamaria International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,SXM,Sint Maarten,Sint Maarten,Sint Maarten,1.0,Princess Juliana International Airport,Princess Juliana International Airport,Princess Juliana International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,TLS,Turkey,Tunisia,Turkey,0.6666666666666666,Teesside International Airport,Telluride Regional Airport,Teesside International Airport,0.6667000000000001,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,TLV,Israel,Israel,Israel,1.0,Ben Gurion Airport,Ben Gurion Airport,Ben-Gurion Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,TNR,Turkey,Tunisia,Turkey,0.6666666666666666,Trabzon Airport,Trabzon Airport,Trabzon Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,TRI,Turkey,Trinidad and Tobago,Turkey,0.6666666666666666,Tripoli International Airport,Tripoli International Airport,Tripoli International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,UGA,Uganda,Uganda,Uganda,1.0,Ugashik Airport,Ulaanbaatar Chinggis Khaan International Airport,Urgench International Airport,0.3333,Africa,Europe,Europe,0.6666666666666666,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,VQO,Venezuela,Vietnam,Venezuela,0.6666666666666666,"Valencia<br><br>The correct and complete answer is ""Aeropuerto de Valencia"" but for your request, I provided only the English translation of the airport name without accents or hyphens.","Valencia<br><br>The correct and full name of the airport with the IATA code VQO is ""Valencia Airport"".",Valencia Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,WDC,Wallis and Futuna,Wales (United Kingdom),Wallis and Futuna,0.6666666666666666,Watertown Regional Airport,Watertown Regional Airport,Watertown Regional Airport,1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Africa,YUL,Canada,Canada,Canada,1.0,Montréal-Trudeau International Airport,Montréal-Trudeau International Airport,Montréal-Trudeau International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,ZRH,Switzerland,Switzerland,Switzerland,1.0,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,ACC,Australia,Australia,Australia,1.0,Austin-Bergstrom International Airport,Austin-Bergstrom International Airport,Raleigh-Durham International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,ADL,Australia,Australia,Australia,1.0,Adelaide Airport,Adelaide Airport,Adelaide Airport,1.0,Australia,Australia,Australia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,AGG,Angola,Angola,Argentina,0.6666666666666666,Agadir Almassia Airport,Agadir Almassia Airport,Agadir Almassia Airport,1.0,Europe,Africa,Europe,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,AGO,Angola,Angola,Angola,1.0,Agadir Almassia Airport,Agadir Almassia Airport,Agadir Almassia Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,AIH,Algeria,Algeria,Algeria,1.0,Adolfo Suárez Madrid-Barajas Airport,Agadir Al Massira Airport,Adana Sakirpasa Airport,0.3333,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,AKA,Angola,Angola,Angola,1.0,Akaka Falls Airport,Akakaio Airport,Akaka Falls Airport,0.667,Africa,Africa,Africa,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Africa,ALG,Algeria,Algeria,Algeria,1.0,Ain el-Mersal International Airport (Algiers),Ain el-Mersal International Airport (Algiers),AIN LE SULTANE MOHAMED V INTERNATIONAL AIRPORT (Mohammed V International Airport),1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,AMU,Algeria,Algeria,Algeria,1.0,Ambala Airport,"AMMAN<br><br>The correct and complete answer is ""Amman"" which is the capital city of Jordan and the name of its main international airport (IATA code: AMQ). However, since you asked for the exact airport name without the hyphens or accents, I provided ""Amman"".",Alexandria International Airport,0.3333,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Africa,ANC,United States,United States,United States,1.0,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,Ted Stevens Anchorage International Airport,1.0,North America,North America,North America,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Africa,AOJ,Algeria,Algeria,Algeria,1.0,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Africa,Asia,Africa,0.6666666666666666,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,AMS,Netherlands,Netherlands,Netherlands,1.0,Amsterdam Airport Schiphol,Amsterdam Airport Schiphol,Amsterdam Airport Schiphol,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,BHX,United Kingdom,United Kingdom,United Kingdom,1.0,Birmingham Airport,Birmingham Airport,Birmingham Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,CDG,France,France,France,1.0,Charles de Gaulle Airport,Charles de Gaulle Airport,Charles de Gaulle Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,CPH,Denmark,Denmark,Denmark,1.0,Copenhagen Airport,Copenhagen Airport,Copenhagen Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,DUB,Ireland,Ireland,Ireland,1.0,Dublin Airport,Dublin Airport,Dublin Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,EDI,United Kingdom,United Kingdom,United Kingdom,1.0,Edinburgh Airport,Edinburgh Airport,Edinburgh Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,FRA,Germany,Germany,Germany,1.0,Frankfurt Airport,Frankfurt Airport,Frankfurt Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LHR,United Kingdom,United Kingdom,United Kingdom,1.0,London Heathrow,London Heathrow,London Heathrow,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,LIS,Portugal,Portugal,Portugal,1.0,Lisbon Airport,Lisbon Airport,Lisbon Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,MAD,Spain,Spain,Spain,1.0,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,MAN,United Kingdom,United Kingdom,United Kingdom,1.0,Manchester Airport,Manchester Airport,Manchester Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,OTO,Ottawa (Canada),Ottawa (Canada),Ottawa (Canada),1.0,Otaru Chitose Airport,Otake Airfield,Otavi Airport,0.3333,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,1.0,True
Europe,PRG,Czech Republic,Czech Republic,Czech Republic,1.0,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,Vaclav Havel Airport Prague,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,RIX,Estonia,Estonia,Estonia,1.0,Riga International Airport,Riga International Airport,Riga International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,SXF,Germany,Germany,Germany,1.0,Saxon Airport (or Schönefeld Airport),Saxony-Anhalt Airport (SXF),Saxony-Anhalt Airport (SXF),1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,False
Europe,STN,United Kingdom,United Kingdom,United Kingdom,1.0,Stansted Airport,Stansted Airport,Stansted Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,VIE,Austria,Austria,Austria,1.0,Vienna International Airport,Vienna International Airport,Vienna International Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,ZRH,Switzerland,Switzerland,Switzerland,1.0,Zurich Airport,Zurich Airport,Zurich Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,AER,Russia,Russia,Russia,1.0,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,Adolfo Suárez Madrid-Barajas Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,AGP,Spain,Spain,Spain,1.0,Malaga Airport,Malaga Airport,Malaga Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,ADL,Australia,Australia,Australia,1.0,Adelaide Airport,Adelaide Airport,Adelaide Airport,1.0,Australia,Australia,Australia,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,ALC,Albania,Albania,Albania,1.0,"Almeria<br><br>The correct and full name of the airport with the IATA code ALC is Almeria Airport, located in Spain.",Alcañiz Airport,"Alcorcón Airport (Alcorcon is a municipality near Madrid, but there's no airport with this name in Spain. The closest match is Adolfo Suárez Madrid-Barajas Airport (Madrid-Barajas) with IATA code: ALC.)",0.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,ALG,Algeria,Algeria,Algeria,1.0,Ain El-Fez Airport,Ain El-Mersal International Airport (Algiers),Ain el-Mersa - Houari Boumediene International Airport,1.0,Africa,Africa,Africa,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
Europe,AMQ,Morocco,Argentina,Argentina,0.6666666666666666,Alicante-Elche Airport,Alicante-Elche Airport,"Almeria<br><br>The correct and complete answer is ""Almeria Airport"", but for your specific request, it would be ""Almeria"" without any additional information or hyphens. The IATA code for this airport is AMQ.",1.0,Europe,Europe,Europe,1.0,no,no,no,no,no,no,no,no,no,no,1.0,0.0,0.0,0.0,0.0,False
Europe,ARN,Sweden,Sweden,Sweden,1.0,ARNAXAJO (Stockholm-Arlanda Airport),Arlanda Airport,Arlanda Airport,1.0,Europe,Europe,Europe,1.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,0.0,0.0,1.0,True
