title,generated_reference,IQ_1_ans1,IQ_1_ans2,IQ_1_ans3,IQ_1_llama_prob,IQ_2_ans1,IQ_2_ans2,IQ_2_ans3,IQ_2_llama_prob,IQ_3_ans1,IQ_3_ans2,IQ_3_ans3,IQ_3_llama_prob,DQ_ans1,DQ_ans2,DQ_ans3,DQ_ans4,DQ_ans5,DQ_llama_prob, IQ_1_llama_prob, IQ_2_llama_prob, IQ_3_llama_prob, DQ_llama_prob
Africa,AGA,- Argentina:,Argentina,- DOMINICA:,0.3333333333333333,- Airport: Agadez,- Airport: Agadez,- Airport: Agadez,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AHM,Azerbaijan: Azerbaijan,- AFGANISTAN: Afghanistan,Azerbaijan,0.3333333333333333,AHM Airport: Ahmedabad Airport,AHM Airport: Ahmedabad Airport,AHM Airport: Ahmedabad,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,AJB,- UNITED STATES:,- CUBA: Ajacuareta,- United States,0.3333333333333333,"I couldn't find any information on an airport with the IATA code AJB. If you could provide more context or details about the airport, I may be able to help you better.",I do not have information on an airport with that code.,"I couldn't find any information on an airport with the IATA code AJB. If you could provide more context or details about this airport, I would be happy to try and help further.",0.0,AFRICA,AFRICA,AFRICA,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,AKL,NEW ZEALAND: Auckland,New Zealand: Auckland,New Zealand: Auckland,1.0,AKL: Auckland Airport,AKL: Auckland Airport,AKL Airport: Auckland Airport,0.0,AUSTRALIA: Australia,AUSTRALIA: Australia,AUSTRALIA: Australia,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ALG,Algeria: Algeria,Algeria: Algeria,ALGERIA: Algeria,1.0,Algiers Airport: Algiers,ALGERIA: Algiers,ALGERIA: Algiers,1.0,AFRICA: Africa,AFRICA,AFRICA:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ALL,Algeria,- DOMINICA:,- COUNTRYSouth Africa,0.3333333333333333,- Airport: Allentown Regional/Lehigh Valley International Airport,- ALBANY REGIONAL/TYRONE FIELD: Albany Regional Airport,- Airport: Allentown,0.5,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,ALS,- United Arab Emirates:,- United Arab Emirates:,- United Arab Emirates,0.6666666666666666,- ALBANY INTL: Albany International Airport,Alsancak Airport,Algiers,0.0,AFRICA,AFRICA: Africa,AFRICA.,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AMI,- United States,- United States,Armenia,0.6666666666666666,Amritsar,- Airport: Amsterdam,- Amritsar Airport: Amritsar,1.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,ANC,United States: ANCLAND,United States: ANCLAND,- USA: Alaska,0.6666666666666666,Anchorage International Airport,Anchorage International Airport,ANCHORAGE INTERNATIONAL  Anchorage International Airport,0.0,North America:,AFRICA:,AFRICA:,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,APW,- United States,- United States,- USA: Alaska,0.6666666666666666,I couldn't find any information about an airport with that specific IATA code. Could you please provide more context or clarify which airport you are referring to?,I cannot verify the name of the airport with the IATA code APW.,I couldn't find any information on an airport with that IATA code.,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,ARA,- ARGENTINA,- Argentina,- ARGENTINA,1.0,- Airport: Araguaia,- Airport: Araguaia,- Airport: Araguaia,1.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ARF,- United States,Afghanistan: Afghanistan,- United States,0.6666666666666666,- Airport: Araguaia,- Airport: Aragua de Barceo Airport,- Airport: Araguaia,0.5,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,ARM,- Armenia:,- Armenia:,- Armenia:,1.0,ARM: Armenia Airport,Armidale Regional Airport,ARM: Armenia Airport,0.5,- ASIA: Africa,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ART,- United States,- CZECH REPUBLIC: ART,- UNITED STATES,0.6666666666666666,Arturo Merino Benítez International Airport,- Airport: Artvin Airport,- ART: Artvin Airport,1.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ASH,- USA: Ashland,- UNITED STATES,- EGYPT: Ash Shouheimat International Airport,0.3333333333333333,ASH: Ashgabat,ASH: Ashgabat,ASH: Ashgabat,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ASP,Armenia,- United States,- United States,0.6666666666666666,ASAP Airport: Asheville Regional Airport,- Airport: Astana,ASAP Airport: Ashgabat,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AST,- DOMINICA:,- DOMINICA:,- DOMINICA:,1.0,AST Airport: Astana,AST Airport: Astana,AST: Astana,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,ATB,- TURKEY: Atatürk Airport,- BELARUS:,Afghanistan,0.3333333333333333,ATB Airport: Antananarivo,- Airport: Ataturk Airport,Ataturk Airport,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,ATH,Greece: ATH,Greece: GRE,Greece: Athens,0.3333333333333333,ATHENS Athens Airport,ATHENS Athens Airport,ATHENS Athens Airport,1.0,EUROPE:,EUROPE:,EUROPE: Europe,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AUH,- UNITED ARAB EMIRATES,United Arab Emirates: UAE,United Arab Emirates: ABU DHABI,0.3333333333333333,ABU DHABI,ABU DHABI,ABU DHABI,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AVA,- United States,- COUNTRYSouth Africa,- UNITED STATES:,0.3333333333333333,- Airport: Aviano Airfield,Avianca Airport,- Airport: Avianca Airport,0.5,- ASIA:,AFRICA: Africa,AFRICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,AWD,- United States,- United States,- United Arab Emirates,0.6666666666666666,AWD: Adolfo Hernandez International Airport,AWD: Adolfo Hernandez International Airport,AWD: Awadhi Airport,0.5,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,AXR,- COUNTRYSouth Africa,- COUNTRYSOUTH AFRICA,Armenia,0.6666666666666666,"I couldn't find any information on an airport with the exact match of ""AXR"".",I couldn't find any information about an airport with that IATA code.,I couldn't find any information on an airport with that IATA code. Can you provide more context or details about this airport?,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,AZI,Azerbaijan: Azerbaijan,- AZERBAIJAN: Azerbaijan,- Azerbaijan:,0.3333333333333333,"I couldn't find any information about an airport with the IATA code AZI. If you could provide more context or details, I'd be happy to help further.",I couldn't find any information on an airport with the exact match for the IATA code AZI.,"I couldn't find any information on an airport with the IATA code AZI. If you can provide more context or details about this airport, I'll do my best to help.<br><br>However, I found that there is an airport called Azores Airport, but its IATA code is PDL.",0.0,AFRICA,AFRICA: Africa,Africa:,0.3333333333333333,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BAA,- UNITED KINGDOM,- United States,- United States: Baltimore,0.3333333333333333,- BALTIMORE/WASHINGTON INTL ARPT,- Airport: Baltimore/Washington International Thurgood Marshall Airport,Baltimore/Washington International Thurgood Marshall Airport,1.0,- NORTH AMERICA,- ASIA:,AFRICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BAB,- BOLIVIA:,- United States,- United States,0.6666666666666666,BAB Airport: Babushkin,BAB Airport: Babusari Airport,BAB Airport: Babinda Airport,0.0,AFRICA: Africa,- ASIA:,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BAD,- BOLIVIA: Badarao,- BOLIVIA: Baden-Baden,- BOLIVIA: Badarao,0.6666666666666666,I cannot verify the airport code BAD.,I cannot verify the airport code BAD.,I cannot verify an airport with that IATA code.,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BAG,- ROMANIA:,- BOLIVIA:,Bulgaria: Bulgaria,0.3333333333333333,- Bogota El Dorado International Airport,- Bogota El Dorado International Airport,- Airport: Bagnolet,0.5,AFRICA,- NORTH AMERICA,AFRICA: Africa,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAH,- United States,- Bahrain:,- Bahrain:,0.6666666666666666,BAH: Bahrain International Airport.,BAH: Bahrain International Airport.,BAH: Bahrain International Airport.,1.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAJ,- United States,- United States,- United States,1.0,BAJ Airport: Bandar Seri Begawan,BAJ Airport: Bayan Ghebrial Airport,"I couldn't find any information on an airport with that specific IATA code. If you could provide more context or details about the airport, I would be happy to try and help further.",0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BAL,Bulgaria: Bulgaria,Bulgaria: Bulgaria,Bulgaria: Bulgaria,1.0,- BAL: Balikpapan Airport,BAL: Balikpap Airport,BAL: Balikpapan Airport,1.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAM,Bulgaria: Bulgaria,Bulgaria: Bulgaria,Bulgaria: Bulgaria,1.0,- Airport: Bandar Abdul Salam Aziiz,Burgas Airport: Burgas,Burgas Airport: Burgas,1.0,AFRICA,- ASIA:,- ASIA: Afghanistan,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAN,Bolivia:,- UNITED STATES: Banjul,- UNITED KINGDOM,0.3333333333333333,BAN: Bandar Seri Begawan International Airport.,BAN: Bandar Seri Begawan International Airport.,BANGKOK: Suvarnabhumi Airport,0.0,AFRICA,AFRICA: Africa,- NORTH AMERICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BAR,Bulgaria: Bulgaria,- CROATIA: BAR,- United States,0.3333333333333333,BAR: Barcelona-El Prat Airport,- Airport: Barcelona El Prat Airport,- Airport: Barcelona El Prat Airport,1.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAS,- BOLIVIA:,- BELGIUM,Bulgaria: Bulgaria,0.3333333333333333,- BASSA,Basovia Airport: Basovia,Basovia Airport: Basovia,1.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BAT,- BOLIVIA:,- BOLIVIA: Batalla,- BOLIVIA:,0.6666666666666666,Batumi Airport: Batumi,BAT: Bandar Serong Airport,BAT: Bandar Serong Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BEG,Serbia: BEG,Serbia: BEG,Serbia: BEG,1.0,BEG: Belgrade,BEG: Belgrade Nikola Tesla Airport,BEG: Belgrade Nikola Tesla Airport,1.0,Europe: EUROPE,EUROPE:,EUROPE: Europe,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BEL,Belgium: Belgium,Belgium: BEL,Belgium: Belgium,0.6666666666666666,BELGIUM  Brussels Airport,BELGIUM: Brussels Airport,BELGIUM  Brussels Airport,1.0,- ASIA: Europe,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BEN,Bahrain: BAHRAIN,- Benin:,Belgium: BELGIUM,0.3333333333333333,Ben Gurion Airport,BEN Airport: Ben Gurion Airport,BEN: Ben Gurion Airport,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BER,- Germany: Berlin,- Germany: Berlin,- Germany: Berlin,1.0,BER: Berlin Brandenburg Airport,BER: Berlin Brandenburg Airport,BER: Berlin Brandenburg Airport,1.0,EUROPE: Europe,EUROPE: Europe,EUROPE: Europe,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BES,- DOMINICA:,Dominican Republic: Dominican Republic,- DOMINICA:,0.6666666666666666,BES: Besiktas Airport,BES: Besiktas Airport,Beijing Capital International Airport: Beijing Capital International Airport,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,no,no,no,no,0.5,0.0,0.0,0.0,0.2
Africa,BID,- BOLIVIA: Bolivia,- United States,- United States,0.6666666666666666,I cannot verify the name of the airport with the IATA code BID.,BID Airport: Bidjarrat Airport,I cannot verify the airport name for that IATA code.,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BIL,Belgium: BELGIUM,Belgium: Belgium,Belgium: BELGIUM,1.0,BIL Airport: Bilbao Airport,Bilbao Airport: Bilbao Airport,BIL Airport: Billings Logan International Airport,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BIM,- BELARUS: BIM,- United States,- BELGIUM: Belgium,0.3333333333333333,BIM Airport: Bilimoria,BIM: Birmingham-Shuttlesworth International Airport,- Bima Airport: Bima,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BIR,- United States,- UNITED STATES: Birnin Zana,- BELARUS: Bir,0.3333333333333333,Biratpur Airport: Biratpur Airport,Biratpur Airport: Biratpur Airport,Birr Airport: Birr Airport,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BLA,- Costa Rica: BLA,Bolivia:,Bolivia:,0.6666666666666666,- Airport: Belize City Municipal Airport,- BLA Airport: Belgrade,- Airport: Belgrade,0.5,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BLF,Belgium: BELGIUM,Belgium: BELGIUM,Bulgaria: Bulgaria,0.6666666666666666,BLF Airport: Bremen Airport,- BORNEO: Brunei International Airport,- Airport: Bellingham,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BMA,- United States,- Bhutan:,- BOLIVIA,0.3333333333333333,- BOGOTA,I cannot verify an airport with that IATA code.,Banda Islands: Bandar Serang.,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BNA,- UNITED STATES: Tennessee,- UNITED STATES,- UNITED STATES,0.6666666666666666,Nashville International Airport: Nashville International Airport,Nashville International Airport: Nashville International Airport,NASHVILLE INTERNATIONAL  Nashville International Airport,0.0,- NORTH AMERICA,North America: NORTH AMERICA,- NORTH AMERICA:,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BOH,Bolivia: BOH,- BOLIVIA,- BOLIVIA:,0.3333333333333333,BOH: Bogotá El Dorado International Airport,BOH: Bogotá El Dorado International Airport.,BOH: Bogota El Dorado International Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA: Africa,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BOM,India: BOM,India: Bombo,India: BOM,0.6666666666666666,Jamaica Airport: Norman Manley International Airport,Bombay,Jamaica: Kingston Norman Manley International Airport,0.5,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BOS,- United States,- United States,United States: MASSACHUSETTS,0.6666666666666666,BOSTON LOGAN INTERNATIONAL AIRPORT,LOGAN INTERNATIONAL  Boston Logan International Airport,LOGAN INTERNATIONAL AIRPORT,0.0,- NORTH AMERICA,- NORTH AMERICA,- NORTH AMERICA:,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BOT,- BOLIVIA: Botswana,- Bhutan:,- BOLIVIA: Botswana,0.6666666666666666,BOT: Botswana Airport,BOT: Botswana Airports Authority,I cannot verify the airport code BOT.,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BOW,- United States,- United States,- United States,1.0,I do not have information on an airport with that IATA code.,I cannot verify the airport name for the given IATA code.,I couldn't find any information on an airport with that specific IATA code.,0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BPA,- UNITED STATES: Pennsylvania,- UNITED STATES: Pennsylvania,- United States,0.6666666666666666,I couldn't find any information about an airport with that specific IATA code. Could you please provide more context or clarify which airport you are looking for?,"I cannot provide information about airports without their official IATA codes. If you can provide more context or specify which airport you are referring to, I would be happy to try and help you.","I couldn't find any information on an airport with a specific IATA code that matches your request. However, I found an airport named ""BPA"" which is BPA Airport, located in Papua New Guinea. <br><br> BPA Airport",0.0,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BRA,- BRAZIL: Brazil,- BRAZIL: Brazil,- Brazil: BRA,0.6666666666666666,- BRASILIA INTL: Brasilia International Airport,- Brasilia International Airport: Brasilia,- BRASILIA INTL: Brasilia International Airport,1.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BRG,- PORTUGAL: BRAGA,Portugal: BRAGANCA.,- PORTUGAL: BRAGA,0.6666666666666666,BRAGA AIRFIELD: Braga Airport,BRAGGER: Braga Airport,BRAGA  Braga Airport,0.0,Europe: EUROPE,EUROPE: Europe,Europe: EUROPE,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BRJ,Brazil: Brazil,- BRAZIL,Bulgaria: Bulgaria,0.3333333333333333,BRUSSELS SOUTH  Brussels South Airport,BRJ Airport: Bujumbura,BRJ Airport: Bujumbura,1.0,AFRICA: Africa,AFRICA.,AFRICA,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BRN,- BRAZIL: Brazil,- BULGARIA: BRN,Bulgaria: Bulgaria,0.3333333333333333,BRANSON REGIONAL  Branson Regional Airport,BRUNSWICK REGINALD HAYNES AIRFIELD: Brunswick Regional Airport,BRISBANE  Brisbane Airport,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BRP,- BELARUS: BRP,- CANADA: British Columbia,- COUNTRYSouth Korea:,0.3333333333333333,BRP: Bratislava Airport,- BORNEO: Brunei International Airport,BRP Airport: Bratislava Airport,1.0,AFRICA: Africa,AFRICA,Europe: Europe,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BRQ,Bulgaria: Bulgaria,Bahrain: Bahrain,- UNITED KINGDOM,0.3333333333333333,BRISBANE  Brisbane Airport,BRUSSELS SOUTH  Brussels South Airport,BRUSSELS SOUTH  Brussels South Airport,0.5,AFRICA,AFRICA,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BRU,Belgium: BELGIUM,- BELGIUM: Belgium,- BELGIUM: Belgium,0.6666666666666666,BRUSSELS  Brussels Airport,BRUSSELS SOUTH  Brussels South Airport,BRUSSELS SOUTH  Brussels South Airport,1.0,- EUROPE,EUROPE: Europe,EUROPE: Europe,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BSF,- Germany:,- Germany:,- BOLIVIA:,0.6666666666666666,- BORISLAV Airport: Borislav Airport,- BORISOLEI Airport,- BORISOLEI,1.0,AFRICA,EUROPE:,AFRICA: Africa,0.3333333333333333,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BSL,- BELARUS:,- United States,- UNITED KINGDOM,0.3333333333333333,- Airport: Basel Mulhouse Freiburg Airport,- Airport: Bristol,- BOSNIA AND HERZEGOVINA: Sarajevo International Airport,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BTS,Cambodia: Cambodia,Cambodia:,Cambodia:  CAMBODIA,0.3333333333333333,- BANGKOK SIRATIT: Bangkok Siratit Airport,- BANGKOK: Suvarnabhumi Airport,I cannot verify the name of the airport with the IATA code BTS.,0.8,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BTM,- BELGIUM,- BOLIVIA:,Bolivia:,0.3333333333333333,- BANGKOK SAIM RACHAEL AIRPORT,I'm sorry but I cannot verify the name of that airport.,I couldn't find any information on an airport with a specific code that matches your request. Could you provide more context or details about the airport?,0.0,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BUA,- United States,- BOLIVIA:,- COUNTRYSOUTH AFRICA,0.3333333333333333,BUA: Bujumbura,BUA: Bugua Airport,BUA: Buka Airport,0.0,AFRICA: Africa,AFRICA,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,BVC,- DOMINICA:,- BELARUS:,Bolivia:,0.3333333333333333,BVC Airport: Burbank Bob Hope Airport,- BOGOTA,- Airport: Burbank,0.5,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,BWL,- UNITED STATES,- United States,- BELGIUM: Belgium,0.6666666666666666,BWL Airport: Bowling Green-Warner Robins Regional Airport,BWL Airport: Birmingham-Shuttlesworth International Airport,Bremen Airport,0.0,AFRICA: Africa,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BYD,- BOLIVIA:,- BOLIVIA: Byd,- BELARUS: Bydlovka Airport,0.3333333333333333,BYD Airport: Bydgoszcz,BYD Airport: Bydgoszcz,BYD Airport: Bydgoszcz,1.0,AFRICA: Africa,- ASIA:,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,BYN,Belarus: BYN,- Belarus: BYN,Belarus: BYN,0.6666666666666666,BYN: Bydgoszcz Ignacy Jan Paderewski Airport,BYN: Bydgoszcz Ignacy Jan Paderewski Airport,BYR: Bishkek,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BYR,- BOLIVIA:,- BELARUS: Byelorussian SSR,- Belarus: Byelorussian SSR: Byelorussia,0.3333333333333333,BYR: Boryspil Airport,Byron Bay Airport: Byron Bay Airport,BYR Airport: Bydgoszcz,0.0,AFRICA,AFRICA: Africa,- ASIA:,0.3333333333333333,yes,no,no,no,no,0.5,0.0,0.0,0.0,0.2
Africa,BYS,- POLAND: Bydgoszcz,- BOLIVIA:,- BOLIVIA:,0.6666666666666666,- Bishkek Manas International Airport,Bryansk Airport: Bryansk Airport,BYD Airport: Bydgoszcz,0.0,AFRICA: Africa,AFRICA: Africa,EUROPE:,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,1.0
Africa,BYU,- UNITED STATES,- UNITED STATES,- USA: United States of America,0.6666666666666666,BYU Airport: Provo Municipal Airport,BYU Airport: Provo Municipal Airport,BYU Airport: Provo Municipal Airport,1.0,AFRICA,AFRICA,AFRICA,1.0,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,CAI,Egypt: CAI,Egypt: CAI,Egypt: CAI,1.0,CAIRO International Airport: Cairo International Airport,CAIRO INTL: Cairo International Airport,CAIRO: Cairo International Airport,0.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,CAG,Cambodia,Cambodia,Cuba: CAG,0.6666666666666666,CAG: Caracas Airport,CAG: Catania-Fontanarossa Airport,CAG: Kagoshima Airport,0.0,AFRICA: Africa,AFRICA: Africa,AFRICA,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,CAJ,Canada,- CANADA: Cayo Airport,- CANADA: Cayman Islands,0.3333333333333333,CAJ Airport: Caye Caulker Airport,CAJ Airport: Cajamarquilla International Airport.,CAJ Airport: Cayo Santa Rita Airport,0.0,AFRICA: Africa,AFRICA,Africa: Africa,0.6666666666666666,no,no,no,no,no,0.5,0.0,0.0,0.0,0.0
Africa,CAL,Cambodia: CAMBODIA,- CANADA: Canada,- CANADA: Calgary,0.3333333333333333,- Airport: Cali,- Airport: Cali International Airport,- Airport: Calvi Costa Smeralda Airport,0.8,AFRICA,AFRICA: Africa,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,CAM,- CANADA: Canada,- CANADA: Camrose,Cambodia:,0.3333333333333333,CAM: Cam Ranh Airport,CAM: Cam Ranh International Airport,CAM: Cam Ranh International Airport,1.0,- NORTH AMERICA,AFRICA,AFRICA,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,0.0
Africa,CAN,- CANADA: Canada,- Canada: Canada,- CANADA: Canada,1.0,- CAN: Cancun International Airport,- CAN: Cancun International Airport,Cancun International Airport,1.0,AFRICA,AFRICA: Africa,AFRICA: Africa,0.6666666666666666,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
Africa,CAP,- CUBA: Capurgane Airport,- CANADA: Cape Breton Regional Airport,- CANADA: Cape Breton Regional Airport,0.6666666666666666,CAP Airport: Capodistria Airport,Cape Verde Airport: Cape Verde International Airport,CAP Airport: Capodistria Airfield,0.0,AFRICA,AFRICA,AFRICA,1.0,yes,yes,yes,yes,yes,0.5,0.0,0.0,0.0,1.0
